#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
1262500,5049.999999908231,-3628627.5998526346,-3089225.2962206155,301.4253971290656,52,2:17:01
1265000,5059.999999907995,-3629920.8688259553,-3089868.153501613,301.7888560934338,52,2:16:45
1267500,5069.999999907758,-3630844.4997514784,-3092179.3221810157,301.0134809871753,52,2:16:28
1270000,5079.999999907522,-3628293.1575594638,-3090573.3182327636,300.485213025343,52,2:16:12
1272500,5089.999999907285,-3631245.456032373,-3091278.8470503376,301.74073868968804,52,2:15:55
1275000,5099.999999907049,-3628599.8385400157,-3088385.156656984,301.87936522538575,52,2:15:39
1277500,5109.999999906812,-3627067.8484115433,-3087001.8456017505,301.79628132234313,52,2:15:22
1280000,5119.999999906576,-3628887.6274064463,-3089085.276185291,301.6489492025623,52,2:15:06
1282500,5129.999999906339,-3628005.6021383815,-3090235.1083370475,300.51351943973896,52,2:14:49
1285000,5139.999999906103,-3625206.5906245466,-3087831.0164897866,300.29283291962304,52,2:14:33
1287500,5149.999999905866,-3627937.4010009076,-3088517.881685527,301.4350174887843,52,2:14:16
1290000,5159.99999990563,-3629133.249832522,-3090765.5596401114,300.84724096471643,52,2:14:00
1292500,5169.999999905393,-3631243.264836183,-3092867.493238504,300.85175696469594,52,2:13:43
1295000,5179.999999905157,-3630786.572207138,-3093392.362917896,300.3032464992508,52,2:13:27
1297500,5189.9999999049205,-3629275.8440806437,-3090710.415122864,300.95774009584323,52,2:13:10
1300000,5199.999999904684,-3628279.482835626,-3089293.1267580735,301.1929599371113,52,2:12:54
1302500,5209.999999904448,-3629425.441174967,-3091177.237802421,300.7804700927958,52,2:12:37
1305000,5219.999999904211,-3628282.158811923,-3088344.3001531214,301.72467261518307,52,2:12:20
1307500,5229.999999903975,-3627702.208461933,-3088388.370415644,301.37596134777334,52,2:12:04
1310000,5239.999999903738,-3630522.954692887,-3092307.3513462157,300.7622527517139,52,2:11:47
1312500,5249.999999903502,-3627963.5042218044,-3089788.642362224,300.7394858505655,52,2:11:31
1315000,5259.999999903265,-3625412.741911985,-3087156.136836703,300.7851650793889,52,2:11:14
1317500,5269.999999903029,-3629602.379223233,-3091856.8875164203,300.49954792678955,52,2:10:58
1320000,5279.999999902792,-3625814.4194192346,-3086864.65879289,301.17250989761516,52,2:10:41
1322500,5289.999999902556,-3626091.4100365974,-3086154.4965232196,301.7241444549716,52,2:10:25
1325000,5299.999999902319,-3628569.5631202795,-3091199.9054188775,300.28952673560667,52,2:10:08
1327500,5309.999999902083,-3631101.984288633,-3093771.5532491268,300.26760633953063,52,2:09:52
1330000,5319.999999901846,-3626142.8972315863,-3087763.935364506,300.85353973094436,52,2:09:35
1332500,5329.99999990161,-3627349.653748974,-3086478.529339501,302.24619430248197,52,2:09:19
1335000,5339.9999999013735,-3627498.991499778,-3089922.9002748425,300.40488461671487,52,2:09:02
1337500,5349.999999901137,-3627941.3615502734,-3092764.274827536,299.0642880343118,52,2:08:46
1340000,5359.999999900901,-3631333.7318315804,-3091976.6044301074,301.40015203251784,52,2:08:29
1342500,5369.999999900664,-3629826.1667355727,-3092749.9572484083,300.1255438532243,52,2:08:13
1345000,5379.999999900428,-3631228.47661935,-3094123.637354904,300.1415425649998,52,2:07:56
1347500,5389.999999900191,-3629518.81402128,-3089591.658428291,301.71869159537414,52,2:07:40
1350000,5399.999999899955,-3629528.0781438425,-3091690.0163423046,300.5512773639404,52,2:07:23
1352500,5409.999999899718,-3626189.1945342533,-3088097.8136336906,300.69283554696995,52,2:07:07
1355000,5419.999999899482,-3629490.473478915,-3090759.7098645,301.05013136707043,52,2:06:50
1357500,5429.999999899245,-3628641.86919019,-3089018.047494319,301.5491844579633,52,2:06:33
1360000,5439.999999899009,-3628466.9467201363,-3090729.0424324838,300.4953079730146,52,2:06:17
1362500,5449.999999898772,-3629408.726529274,-3090870.834595125,300.94235202977876,52,2:06:00
1365000,5459.999999898536,-3629240.219760658,-3089717.2723029386,301.4928145516982,52,2:05:44
1367500,5469.999999898299,-3628507.6127558015,-3089154.4387799166,301.39794280413724,52,2:05:27
1370000,5479.999999898063,-3629833.8182401266,-3089622.9646217916,301.8772259386254,52,2:05:11
1372500,5489.9999998978265,-3630996.960319534,-3093874.662343103,300.1512987324428,52,2:04:55
1375000,5499.99999989759,-3628249.845995091,-3090676.917456313,300.40311726436113,52,2:04:38
1377500,5509.9999998973535,-3628038.0426483005,-3090588.1299334248,300.33437433663687,52,2:04:21
1380000,5519.999999897117,-3627566.318952676,-3089955.9221473313,300.42405504503705,52,2:04:05
1382500,5529.999999896881,-3626292.5201424416,-3087993.0939993546,300.80909407873077,52,2:03:48
1385000,5539.999999896644,-3625929.000882739,-3087596.858187597,300.82737653623894,52,2:03:32
1387500,5549.999999896408,-3626734.386155905,-3088671.879101742,300.6767004460275,52,2:03:15
1390000,5559.999999896171,-3627069.115683453,-3087592.210351692,301.4670855809314,52,2:02:58
1392500,5569.999999895935,-3626373.547356533,-3087169.2150823004,301.31476802210926,52,2:02:42
1395000,5579.999999895698,-3629763.7532420177,-3092600.1255541164,300.17439434143307,52,2:02:25
1397500,5589.999999895462,-3626674.6365583166,-3088186.6138696214,300.91448441220587,52,2:02:09
1400000,5599.999999895225,-3625388.0796730276,-3088352.4417335913,300.10287191652003,52,2:01:52
1402500,5609.999999894989,-3628722.770919159,-3088518.949895442,301.87329602840583,52,2:01:36
1405000,5619.999999894752,-3629840.826879194,-3091232.482787351,300.9817216606988,52,2:01:19
1407500,5629.999999894516,-3628736.485795263,-3088846.7176114586,301.697798998911,52,2:01:03
1410000,5639.999999894279,-3629912.2455971222,-3090049.498487377,301.68269925253543,52,2:00:46
1412500,5649.999999894043,-3626011.0232459363,-3086934.4755752375,301.243360234994,52,2:00:29
1415000,5659.9999998938065,-3630438.261700848,-3092006.9793076282,300.8827771577473,52,2:00:13
1417500,5669.99999989357,-3627394.4693672527,-3087565.132157363,301.66402934277767,52,1:59:56
1420000,5679.999999893334,-3629250.526706159,-3092248.234572094,300.084237823638,52,1:59:40
1422500,5689.999999893097,-3628830.918526437,-3089963.8985225842,301.126273304213,52,1:59:23
1425000,5699.999999892861,-3627781.6871517636,-3088111.492287867,301.5750984195725,52,1:59:07
1427500,5709.999999892624,-3630111.95660758,-3093375.5057722745,299.9356820638419,52,1:58:50
1430000,5719.999999892388,-3627835.7355086226,-3090388.03742157,300.3331367722685,52,1:58:33
1432500,5729.999999892151,-3629937.7438396066,-3092265.9929513503,300.4583405471246,52,1:58:17
1435000,5739.999999891915,-3629689.092088787,-3092306.652921791,300.29666919368793,52,1:58:00
1437500,5749.999999891678,-3624363.2579300236,-3086130.539131688,300.7718171005872,52,1:57:44
1440000,5759.999999891442,-3626233.3886498306,-3087636.9813823244,300.9750511997238,52,1:57:27
1442500,5769.999999891205,-3629519.3347067013,-3089310.1905239965,301.876270682576,52,1:57:10
1445000,5779.999999890969,-3629794.239835294,-3088984.115267457,302.2121067552725,52,1:56:54
1447500,5789.999999890732,-3629069.4144119862,-3089575.8151313444,301.4764143882745,52,1:56:37
1450000,5799.999999890496,-3631533.400956884,-3092318.1280703912,301.3208817861276,52,1:56:21
1452500,5809.9999998902595,-3629820.183296969,-3088618.189072324,302.4310888881459,52,1:56:04
1455000,5819.999999890023,-3629799.716863675,-3090525.3591485764,301.35389919782,52,1:55:48
1457500,5829.9999998897865,-3628554.295025537,-3089694.162504552,301.1224244844272,52,1:55:31
1460000,5839.99999988955,-3630185.666787915,-3090589.0193221434,301.5339991258941,52,1:55:15
1462500,5849.999999889314,-3629143.6002354026,-3092398.3531100345,299.94059755123874,52,1:54:58
1465000,5859.999999889077,-3627776.475631403,-3090731.8621296138,300.1078875837287,52,1:54:42
1467500,5869.999999888841,-3625914.737993829,-3086552.010255377,301.403281577547,52,1:54:25
1470000,5879.999999888604,-3627580.5203602742,-3089035.5069033327,300.9463316342806,52,1:54:08
1472500,5889.999999888368,-3626218.553014891,-3089091.724796172,300.1538302938979,52,1:53:52
1475000,5899.999999888131,-3627122.4307770543,-3087649.6483399756,301.4647816508986,52,1:53:35
1477500,5909.999999887895,-3627254.1913758814,-3088797.191180454,300.89714861795693,52,1:53:19
1480000,5919.999999887658,-3625465.936061587,-3086028.692155908,301.44492223267173,52,1:53:02
1482500,5929.999999887422,-3627049.979211187,-3089024.9305454986,300.65576818536465,52,1:52:46
1485000,5939.999999887185,-3626628.771580493,-3087111.0248756353,301.48990829974815,52,1:52:29
1487500,5949.999999886949,-3626641.5596954133,-3086452.374889983,301.8651171091098,52,1:52:13
1490000,5959.999999886712,-3629637.8069990724,-3092191.3663171157,300.3324341170746,52,1:51:56
1492500,5969.999999886476,-3625624.448215468,-3086781.799839362,301.1126541047344,52,1:51:39
1495000,5979.9999998862395,-3630579.7278447207,-3093050.331756565,300.37879073455514,52,1:51:23
1497500,5989.999999886003,-3630410.472784765,-3091790.3537487034,300.98830166084593,52,1:51:06
1500000,5999.999999885767,-3630702.4258360285,-3093621.8436782695,300.1279873614586,52,1:50:50
1502500,6009.99999988553,-3627307.222964354,-3088117.6630979176,301.3065129982494,52,1:50:33
1505000,6019.999999885294,-3628024.679423826,-3089820.3604719066,300.75594687732917,52,1:50:16
1507500,6029.999999885057,-3627749.7756052837,-3088922.2122070696,301.1042244124229,52,1:50:00
1510000,6039.999999884821,-3627902.3897079583,-3089595.2384633464,300.8134109712974,52,1:49:43
1512500,6049.999999884584,-3629644.342463499,-3092431.6013191943,300.20183961373004,52,1:49:27
1515000,6059.999999884348,-3628154.16334936,-3087860.573087939,301.92346030828145,52,1:49:10
1517500,6069.999999884111,-3629686.8640902694,-3092690.3853480667,300.0809892206213,52,1:48:54
1520000,6079.999999883875,-3631759.224067727,-3092862.6552141258,301.1427856062743,52,1:48:37
1522500,6089.999999883638,-3626391.0157501157,-3088422.619107403,300.62411025878816,52,1:48:20
1525000,6099.999999883402,-3625632.43453251,-3087937.073171906,300.4715344025381,52,1:48:04
1527500,6109.999999883165,-3629244.3003790043,-3090648.4266141076,300.9747530711566,52,1:47:47
1530000,6119.999999882929,-3629796.338876255,-3092317.202887069,300.3507047026827,52,1:47:31
1532500,6129.9999998826925,-3626262.633842686,-3089102.513422849,300.17243443198896,52,1:47:14
1535000,6139.999999882456,-3628318.195353389,-3090367.994621016,300.6139421348043,52,1:46:57
1537500,6149.9999998822195,-3628764.4268304873,-3088810.8801502576,301.7334392964845,52,1:46:41
1540000,6159.999999881983,-3631258.822814444,-3093336.510587056,300.59835765614395,52,1:46:24
1542500,6169.999999881747,-3629321.499570977,-3090582.273699612,301.0548601921878,52,1:46:08
1545000,6179.99999988151,-3628522.57597143,-3091306.6671165973,300.2036097737711,52,1:45:51
1547500,6189.999999881274,-3630062.79238306,-3091467.604974276,300.97436952595774,52,1:45:35
1550000,6199.999999881037,-3630477.1568811033,-3095200.141073202,299.1201297761389,52,1:45:18
1552500,6209.999999880801,-3629235.050670566,-3088708.700288288,302.05352985265074,52,1:45:01
1555000,6219.999999880564,-3629297.53660639,-3089714.4796572626,301.52640455900223,52,1:44:45
1557500,6229.999999880328,-3628972.1907859407,-3090995.9970776327,300.6284673658631,52,1:44:28
1560000,6239.999999880091,-3630227.3118581455,-3093004.506678565,300.2074635345205,52,1:44:12
1562500,6249.999999879855,-3625711.6709820908,-3085106.3842145517,302.09764058617003,52,1:43:55
1565000,6259.999999879618,-3629719.8984475266,-3090762.8219305743,301.17659811751537,52,1:43:39
1567500,6269.999999879382,-3630749.301431114,-3091737.9397206414,301.20693342736615,52,1:43:22
1570000,6279.999999879145,-3627721.9827370252,-3089710.428598947,300.6482272584597,52,1:43:06
1572500,6289.999999878909,-3630647.9502500016,-3092053.525673814,300.9739432446519,52,1:42:49
1575000,6299.9999998786725,-3626752.0875285324,-3088378.158405438,300.85072736465605,52,1:42:32
1577500,6309.999999878436,-3627812.7009529024,-3088539.4486312456,301.3532814888207,52,1:42:16
1580000,6319.9999998782,-3631351.1378428806,-3092431.420683592,301.15572119662613,52,1:41:59
1582500,6329.999999877963,-3628326.8965281937,-3092402.344106582,299.4819821071894,52,1:41:43
1585000,6339.999999877727,-3628308.268038189,-3090166.2169851884,300.7211507223376,52,1:41:26
1587500,6349.99999987749,-3629259.493243959,-3089723.9335582433,301.49986243749095,52,1:41:10
1590000,6359.999999877254,-3628998.0866906587,-3090455.2614448736,300.94510883190765,52,1:40:53
1592500,6369.999999877017,-3627230.421584418,-3087366.296778267,301.6834691281616,52,1:40:36
1595000,6379.999999876781,-3629012.7617970537,-3090966.174925846,300.6678040296839,52,1:40:20
1597500,6389.999999876544,-3627437.042928176,-3087980.4832733,301.45571613795033,52,1:40:03
1600000,6399.999999876308,-3629777.640501227,-3092497.0533797685,300.23975287525957,52,1:39:47
1602500,6409.999999876071,-3627661.54511052,-3090178.262400715,300.35302194697505,52,1:39:30
