#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
1075000,4299.999999925966,-3628802.816570444,-3089645.272280777,301.27742380815073,50.7,2:41:49
1077500,4309.99999992573,-3630825.5900638457,-3093369.446636314,300.32669303559993,50.7,2:41:32
1080000,4319.999999925493,-3627732.189439019,-3089324.6021809643,300.85835312121696,50.7,2:41:16
1082500,4329.999999925257,-3629326.2009066883,-3090928.7443232876,300.85269217184594,50.7,2:41:00
1085000,4339.99999992502,-3629426.4280434437,-3090669.620566895,301.05349491026146,50.7,2:40:43
1087500,4349.999999924784,-3628213.636811383,-3090324.4305730397,300.5686854724495,50.7,2:40:27
1090000,4359.999999924547,-3629436.0022176523,-3089913.9543213784,301.4811058464165,50.7,2:40:10
1092500,4369.999999924311,-3628656.391999159,-3089711.7515254263,301.15845466107504,50.7,2:39:53
1095000,4379.9999999240745,-3626786.1652585045,-3087419.2611327716,301.39441260433256,50.7,2:39:37
1097500,4389.999999923838,-3625067.4154686294,-3087104.130689154,300.61008003748543,50.7,2:39:20
1100000,4399.9999999236015,-3626683.0103632733,-3086983.426991121,301.5803114151295,50.7,2:39:04
1102500,4409.999999923365,-3628110.188420493,-3089678.348204124,300.8719055028504,50.7,2:38:47
1105000,4419.999999923129,-3629650.7584199347,-3090998.7468651976,300.9949356900793,50.7,2:38:31
1107500,4429.999999922892,-3627906.753031591,-3088490.9285220355,301.4217489689368,50.7,2:38:14
1110000,4439.999999922656,-3628834.490881676,-3091256.130826381,300.3949868231004,50.7,2:37:58
1112500,4449.999999922419,-3627610.1602625474,-3089022.3504285635,300.9590602224403,50.7,2:37:41
1115000,4459.999999922183,-3628909.883642206,-3091346.708475125,300.38650161492626,50.7,2:37:25
1117500,4469.999999921946,-3627856.2917290833,-3087959.648386579,301.6904271333129,50.7,2:37:08
1120000,4479.99999992171,-3628733.9355559684,-3089514.8230842706,301.31182767297133,50.7,2:36:52
1122500,4489.999999921473,-3628690.4507419374,-3089839.1030302783,301.10632332522493,50.7,2:36:35
1125000,4499.999999921237,-3626988.146198714,-3087840.3281448158,301.2719888563696,50.7,2:36:18
1127500,4509.999999921,-3627707.6950378306,-3088026.0488672457,301.570288233713,50.7,2:36:02
1130000,4519.999999920764,-3629394.570068881,-3091967.1591063123,300.3106375373221,50.7,2:35:45
1132500,4529.999999920527,-3629899.7848364934,-3091167.965392564,301.03953177430384,50.7,2:35:28
1135000,4539.999999920291,-3630491.806301972,-3092159.189312491,300.8164602651912,50.7,2:35:12
1137500,4549.9999999200545,-3625797.9619849175,-3087141.020808153,300.99769032801487,50.7,2:34:55
1140000,4559.999999919818,-3627166.257520076,-3088401.3358467445,301.0580290660549,50.7,2:34:39
1142500,4569.999999919582,-3627117.8395173457,-3087923.7518835273,301.29784397049445,50.6,2:34:22
1145000,4579.999999919345,-3629100.666456774,-3092870.049595153,299.6418774552625,50.6,2:34:06
1147500,4589.999999919109,-3627771.5682185013,-3088011.7520160275,301.61396909485626,50.6,2:33:49
1150000,4599.999999918872,-3629545.7667839974,-3092088.9169848235,300.32708775107926,50.6,2:33:33
1152500,4609.999999918636,-3627701.310164124,-3090526.3042868753,300.16959536019465,50.6,2:33:16
1155000,4619.999999918399,-3626764.2830280177,-3088736.727058714,300.64599432395266,50.6,2:33:00
1157500,4629.999999918163,-3626796.309654517,-3092011.8921517255,298.8337514784384,50.6,2:32:43
1160000,4639.999999917926,-3630945.7537701726,-3094310.303720001,299.8680953787808,50.6,2:32:26
1162500,4649.99999991769,-3631080.8720269,-3091053.549225537,301.7634498909955,50.6,2:32:10
1165000,4659.999999917453,-3631908.0155818444,-3094089.28655094,300.5293033072191,50.6,2:31:53
1167500,4669.999999917217,-3627932.25866138,-3088957.3715575207,301.1753562641405,50.6,2:31:37
1170000,4679.99999991698,-3626059.811745107,-3086183.9532333035,301.67881271686963,50.6,2:31:20
1172500,4689.999999916744,-3627398.217320483,-3088981.3745484687,300.86352503697947,50.6,2:31:04
1175000,4699.9999999165075,-3628805.312771108,-3088396.4019068605,301.9766786026393,50.6,2:30:47
1177500,4709.999999916271,-3627400.1841441803,-3088851.747224064,300.9370589165444,50.6,2:30:30
1180000,4719.9999999160345,-3628709.3318621516,-3087956.0405442673,302.16911596529974,50.6,2:30:14
1182500,4729.999999915798,-3628994.8028631825,-3092478.6286915476,299.80144486115665,50.6,2:29:57
1185000,4739.999999915562,-3627331.0533949453,-3090653.5943469843,299.89156970973477,50.6,2:29:40
1187500,4749.999999915325,-3628266.193707617,-3090897.082966243,300.2780597859119,50.6,2:29:24
1190000,4759.999999915089,-3629129.7682227623,-3088744.1977157956,301.9636361760112,50.6,2:29:07
1192500,4769.999999914852,-3626923.103663359,-3086701.8354393407,301.8718252219464,50.6,2:28:51
1195000,4779.999999914616,-3627132.128568668,-3088147.0545935165,301.1810486157954,50.6,2:28:34
1197500,4789.999999914379,-3630199.959640762,-3091353.816742486,301.10341491230537,50.6,2:28:17
1200000,4799.999999914143,-3628393.9259285014,-3090440.8508133385,300.6043749492516,50.6,2:28:01
1202500,4809.999999913906,-3632126.39652583,-3092946.1244728947,301.2901239215758,50.6,2:27:44
1205000,4819.99999991367,-3626695.2399957962,-3087164.4843035555,301.4859717012371,50.6,2:27:28
1207500,4829.999999913433,-3630106.546859294,-3092734.451141743,300.2797277694953,50.6,2:27:11
1210000,4839.999999913197,-3627049.1662583295,-3089302.534975104,300.4890155955602,50.6,2:26:54
1212500,4849.99999991296,-3626598.3465919513,-3089655.536895112,300.03984577625096,50.6,2:26:38
1215000,4859.999999912724,-3628261.227234192,-3090048.1936568916,300.74963789994115,50.6,2:26:21
1217500,4869.9999999124875,-3625423.7454318367,-3087812.346327286,300.41344881023235,50.6,2:26:04
1220000,4879.999999912251,-3626786.4817743897,-3088720.643719026,300.66738608298164,50.6,2:25:47
1222500,4889.999999912015,-3630308.761830587,-3093151.5281255655,300.15966439600663,50.6,2:25:31
1225000,4899.999999911778,-3629780.87568604,-3090438.5499320626,301.3806783839691,50.6,2:25:14
1227500,4909.999999911542,-3630986.2316409443,-3090324.669477144,302.1178583625392,50.6,2:24:57
1230000,4919.999999911305,-3629339.284879027,-3089968.086895731,301.39681198158047,50.6,2:24:41
1232500,4929.999999911069,-3629064.280873148,-3092140.174795076,300.0293943263218,50.6,2:24:24
1235000,4939.999999910832,-3629673.0643074103,-3088458.0603542416,302.4271177215051,50.6,2:24:07
1237500,4949.999999910596,-3627542.863640014,-3089652.333899105,300.5694250363256,50.6,2:23:51
1240000,4959.999999910359,-3627781.884719074,-3088863.55917125,301.1437500665283,50.5,2:23:34
1242500,4969.999999910123,-3627331.087466281,-3087012.27817844,301.9263304787776,50.5,2:23:17
1245000,4979.999999909886,-3629595.1587227397,-3091512.8882781877,300.6765683858801,50.5,2:23:01
1247500,4989.99999990965,-3627157.1479618233,-3087619.911371653,301.48959318117915,50.5,2:22:44
1250000,4999.999999909413,-3629940.9777152147,-3091646.9159999806,300.7949158505347,50.5,2:22:27
1252500,5009.999999909177,-3627916.219253214,-3089554.299509358,300.8328344371603,50.5,2:22:10
1255000,5019.9999999089405,-3630502.8142532557,-3091918.1575078564,300.9572982988321,50.5,2:21:54
1257500,5029.999999908704,-3627582.6674171835,-3088071.7276212187,301.47489871850007,50.5,2:21:37
1260000,5039.9999999084675,-3625679.8526407257,-3086131.3732716823,301.4958755665248,50.5,2:21:20
1262500,5049.999999908231,-3627309.9766227584,-3089596.061654592,300.4707339500153,50.5,2:21:04
1265000,5059.999999907995,-3631246.814855594,-3092644.827376218,300.9669825904467,50.5,2:20:47
1267500,5069.999999907758,-3625910.449041024,-3087962.258739868,300.601645349721,50.5,2:20:30
1270000,5079.999999907522,-3628204.8068849035,-3090047.9008100065,300.71827424842945,50.5,2:20:13
1272500,5089.999999907285,-3629814.829286827,-3091379.2129979804,300.8740155454532,50.5,2:19:57
1275000,5099.999999907049,-3628534.103537265,-3089602.573829429,301.1511284577873,50.5,2:19:40
1277500,5109.999999906812,-3627018.7902577985,-3086465.1473459103,302.0575538475793,50.5,2:19:23
1280000,5119.999999906576,-3631365.4896009546,-3092428.1051507816,301.1544000464111,50.5,2:19:06
1282500,5129.999999906339,-3630213.656043846,-3091552.311208968,301.0001510610343,50.5,2:18:49
1285000,5139.999999906103,-3630575.8051890396,-3093390.600725688,300.17529425800325,50.5,2:18:33
1287500,5149.999999905866,-3630158.314256232,-3090562.2052041544,301.522490696654,50.5,2:18:16
1290000,5159.99999990563,-3623785.4965678547,-3085452.3283885485,300.81676826616865,50.5,2:17:59
1292500,5169.999999905393,-3626535.673254013,-3089932.112155781,299.85027605789776,50.5,2:17:42
1295000,5179.999999905157,-3627150.2823181655,-3087407.6130436636,301.6043875127374,50.5,2:17:26
1297500,5189.9999999049205,-3627058.857594788,-3088597.1606239416,300.8885892461597,50.5,2:17:09
1300000,5199.999999904684,-3629116.980340386,-3091326.6155960895,300.5134535444032,50.5,2:16:52
1302500,5209.999999904448,-3629137.7753000967,-3089849.8813555473,301.35026227370327,50.5,2:16:35
1305000,5219.999999904211,-3626081.023504762,-3088871.028970587,300.1891467743092,50.5,2:16:18
1307500,5229.999999903975,-3631417.907948373,-3092856.3059348646,300.94441547765234,50.5,2:16:02
1310000,5239.999999903738,-3630110.0553241763,-3090168.113800059,301.71573943693164,50.5,2:15:45
1312500,5249.999999903502,-3633403.005146859,-3095866.9958614637,300.3713215123082,50.5,2:15:28
1315000,5259.999999903265,-3630712.8317472097,-3091754.445721541,301.1661355783131,50.5,2:15:11
1317500,5269.999999903029,-3633132.3275903314,-3093808.3291774048,301.37043719536746,50.5,2:14:55
1320000,5279.999999902792,-3631459.2298457455,-3091935.006300885,301.48232158346434,50.5,2:14:38
1322500,5289.999999902556,-3629491.938247351,-3089844.557193256,301.551141128879,50.5,2:14:21
1325000,5299.999999902319,-3625308.3907059394,-3086014.3542269394,301.35369467852576,50.5,2:14:04
1327500,5309.999999902083,-3624597.4950277098,-3087040.5343551966,300.38302899929937,50.5,2:13:47
1330000,5319.999999901846,-3629818.6353276838,-3089826.543917777,301.74376283854207,50.5,2:13:30
1332500,5329.99999990161,-3627923.693158459,-3089216.0928471824,301.0259982942109,50.5,2:13:14
1335000,5339.9999999013735,-3626373.427137064,-3087567.926063873,301.0807045477929,50.5,2:12:57
1337500,5349.999999901137,-3629562.287172543,-3092689.9242093014,300.0004806395875,50.5,2:12:40
1340000,5359.999999900901,-3628563.5940763187,-3089361.608131078,301.3022574910746,50.5,2:12:23
1342500,5369.999999900664,-3631864.2192586493,-3092184.760595408,301.56906587007546,50.5,2:12:06
1345000,5379.999999900428,-3628728.348771332,-3091835.1584837986,300.01211880114886,50.5,2:11:49
1347500,5389.999999900191,-3628668.083579527,-3088064.2432133174,302.08560383014907,50.5,2:11:33
1350000,5399.999999899955,-3630406.5639989804,-3094033.2062495607,299.7216400541606,50.5,2:11:16
1352500,5409.999999899718,-3625106.3983461056,-3086849.9525907966,300.77389631808023,50.5,2:10:59
1355000,5419.999999899482,-3626836.504903391,-3089366.3071766444,300.3345464786347,50.5,2:10:42
1357500,5429.999999899245,-3628788.0564133227,-3090537.1914086277,300.770777834094,50.5,2:10:25
1360000,5439.999999899009,-3627309.4066544566,-3087737.171959748,301.5091498745522,50.5,2:10:08
1362500,5449.999999898772,-3627780.304452965,-3089775.3425561218,300.6333689160058,50.5,2:09:52
1365000,5459.999999898536,-3629438.912030354,-3089746.837116341,301.57611574180737,50.4,2:09:35
1367500,5469.999999898299,-3626890.6632623635,-3087437.217095084,301.442771685281,50.4,2:09:18
1370000,5479.999999898063,-3626567.106502585,-3088129.646117752,300.87504601325236,50.4,2:09:01
1372500,5489.9999998978265,-3625797.2951838765,-3088439.265347679,300.2718678544429,50.4,2:08:44
1375000,5499.99999989759,-3627308.8033479545,-3088501.9218470333,301.0814759210485,50.4,2:08:27
1377500,5509.9999998973535,-3630221.5355197527,-3090101.773276813,301.81510439738526,50.4,2:08:10
1380000,5519.999999897117,-3625401.41294918,-3085302.381304267,301.80352028577715,50.4,2:07:54
1382500,5529.999999896881,-3628076.896484183,-3090742.8808749067,300.2584488742244,50.4,2:07:37
1385000,5539.999999896644,-3626322.729856262,-3088846.702686911,300.3378039299469,50.4,2:07:20
1387500,5549.999999896408,-3627763.512358416,-3087677.7953097154,301.79608018355,50.4,2:07:03
1390000,5559.999999896171,-3630765.0128801633,-3094133.8152276305,299.8657191690455,50.4,2:06:46
1392500,5569.999999895935,-3626211.1275479775,-3087414.7169059636,301.07562487912213,50.4,2:06:29
1395000,5579.999999895698,-3628149.0793582983,-3089132.0281220363,301.19891728321926,50.4,2:06:12
1397500,5589.999999895462,-3633479.696070183,-3094311.962882582,301.2831172922789,50.4,2:05:55
1400000,5599.999999895225,-3628004.294905087,-3090517.49307599,300.343824733634,50.4,2:05:39
1402500,5609.999999894989,-3627424.00578993,-3086677.714141547,302.16520459947117,50.4,2:05:22
1405000,5619.999999894752,-3628353.9083430935,-3090057.559863846,300.7961936780977,50.4,2:05:05
1407500,5629.999999894516,-3628991.317963615,-3090003.728013766,301.1824545246682,50.4,2:04:48
1410000,5639.999999894279,-3626318.1251996737,-3087980.221131569,300.81941464734564,50.4,2:04:31
1412500,5649.999999894043,-3623943.1387328636,-3085852.0522410576,300.68149473075454,50.4,2:04:14
1415000,5659.9999998938065,-3625791.2448930778,-3085605.6255214186,301.8519048952921,50.4,2:03:57
1417500,5669.99999989357,-3628070.3734476026,-3085931.8242781856,302.9431882587137,50.4,2:03:40
1420000,5679.999999893334,-3627785.699173428,-3090073.2343714195,300.46992360741933,50.4,2:03:24
1422500,5689.999999893097,-3628628.4406764805,-3089166.051542026,301.44776895211,50.4,2:03:07
1425000,5699.999999892861,-3627784.2619186994,-3089547.2850219244,300.76301725757975,50.4,2:02:50
1427500,5709.999999892624,-3628080.4693875182,-3088686.7151865154,301.4094162365586,50.4,2:02:33
1430000,5719.999999892388,-3628996.613770006,-3090053.7091631093,301.15748467096006,50.4,2:02:16
1432500,5729.999999892151,-3628744.1363825165,-3089556.3436485548,301.2943264249605,50.4,2:01:59
1435000,5739.999999891915,-3630825.3403418567,-3091438.4165727887,301.4055994394858,50.4,2:01:42
1437500,5749.999999891678,-3630351.4826613776,-3091540.330537085,301.08386231519444,50.4,2:01:25
1440000,5759.999999891442,-3629300.1492908075,-3088146.9708429202,302.3925700662715,50.4,2:01:08
1442500,5769.999999891205,-3631414.5645587854,-3094018.404278911,300.2931748767806,50.4,2:00:51
1445000,5779.999999890969,-3627570.4379756507,-3086712.58750284,302.22754288182057,50.4,2:00:35
1447500,5789.999999890732,-3631311.0860520005,-3092761.880276886,300.93748854728165,50.4,2:00:18
1450000,5799.999999890496,-3624316.528029708,-3085331.749894022,301.18088330279386,50.4,2:00:01
1452500,5809.9999998902595,-3628156.3506062217,-3089597.5029439214,300.94287636567117,50.4,1:59:44
1455000,5819.999999890023,-3627881.243323205,-3088807.4084999445,301.2306475501638,50.4,1:59:27
1457500,5829.9999998897865,-3624821.773007909,-3086827.732312926,300.62726622562104,50.4,1:59:10
1460000,5839.99999988955,-3626833.064276904,-3088555.418044,300.78574299506914,50.4,1:58:53
1462500,5849.999999889314,-3629740.734080909,-3092272.4315804197,300.33348743960164,50.4,1:58:36
1465000,5859.999999889077,-3629300.4580149148,-3090361.1533416975,301.15547305347206,50.4,1:58:19
1467500,5869.999999888841,-3627802.556343429,-3089020.6181401853,301.0675377826598,50.4,1:58:02
1470000,5879.999999888604,-3626896.3958223313,-3086905.8369290195,301.742906479104,50.4,1:57:45
1472500,5889.999999888368,-3628653.6064646356,-3089761.4709352674,301.1291152693836,50.4,1:57:29
1475000,5899.999999888131,-3629632.375586588,-3091174.138598485,300.8866558322653,50.4,1:57:12
1477500,5909.999999887895,-3625884.6459526233,-3086935.113424872,301.16118830627295,50.4,1:56:55
1480000,5919.999999887658,-3630682.363280477,-3091081.3169263573,301.5252496261273,50.4,1:56:38
1482500,5929.999999887422,-3631678.39771118,-3091851.5611179085,301.6514196153879,50.4,1:56:21
1485000,5939.999999887185,-3628076.7664773595,-3089210.071240128,301.11489941400487,50.4,1:56:04
