#"Step","Time (ps)","Potential Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Speed (ns/day)","Time Remaining"
6237500,24950.000003247984,-3528976.181227617,-3006382.6700161914,300.3115338599218,54.7,1:8:55:10
6250000,25000.00000325817,-3526733.4422285557,-3003449.4123129193,300.7083446254054,54.7,1:8:53:50
6262500,25050.000003268357,-3526293.741417475,-3001046.959393101,301.8362520404734,54.7,1:8:52:30
6275000,25100.000003278543,-3531385.8412361033,-3006982.6925704246,301.351453009238,54.7,1:8:51:11
6287500,25150.00000328873,-3526777.5494616125,-3002859.014395107,301.0729668624051,54.7,1:8:49:52
6300000,25200.000003298916,-3525892.4262564927,-3000206.183738323,302.08879068117835,54.7,1:8:48:33
6312500,25250.000003309102,-3528270.9791831896,-3002562.2938494203,302.1016875814121,54.7,1:8:47:14
6325000,25300.00000331929,-3528141.1011440363,-3006619.284435182,299.69567810780893,54.7,1:8:45:55
6337500,25350.000003329475,-3529340.199238913,-3005905.3732556286,300.79500050115576,54.7,1:8:44:35
6350000,25400.00000333966,-3526347.317497283,-3002792.1082580453,300.8641794700309,54.7,1:8:43:16
6362500,25450.000003349847,-3526051.1386975963,-3001949.545847824,301.1781621288952,54.7,1:8:41:56
6375000,25500.000003360034,-3530389.8325665984,-3006539.144609684,301.0339781089817,54.7,1:8:40:37
6387500,25550.00000337022,-3530763.366224047,-3008036.4767860305,300.38818046756546,54.7,1:8:39:18
6400000,25600.000003380406,-3524750.3925784435,-3000435.557444866,301.3007031018686,54.7,1:8:37:59
6412500,25650.000003390593,-3529433.626155194,-3007327.9524933193,300.03119505043213,54.7,1:8:36:41
6425000,25700.00000340078,-3522612.362034984,-2997454.6120234514,301.7850892537846,54.7,1:8:35:22
6437500,25750.000003410965,-3529559.1220315825,-3007115.660162463,300.22530709442276,54.7,1:8:34:03
6450000,25800.00000342115,-3526089.9331370257,-3002876.1003426267,300.6680054235227,54.7,1:8:32:45
6462500,25850.000003431338,-3525969.527988117,-3003955.162206445,299.97872442274763,54.7,1:8:31:27
6475000,25900.000003441524,-3527578.8151659984,-3004133.563304059,300.80099179561967,54.7,1:8:30:07
6487500,25950.00000345171,-3529920.356955871,-3006783.2793464,300.6238975905265,54.7,1:8:28:48
6500000,26000.000003461897,-3528401.967737725,-3004121.8144693966,301.2807729574509,54.7,1:8:27:31
6512500,26050.000003472083,-3526434.8710158654,-3004293.42981249,300.0517490852986,54.7,1:8:26:12
6525000,26100.00000348227,-3526439.9526288714,-3004066.9102979596,300.18484007927765,54.7,1:8:24:55
6537500,26150.000003492456,-3527056.100502532,-3002395.937874888,301.4991476428017,54.7,1:8:23:36
6550000,26200.000003502642,-3526341.4011968654,-3001681.030563027,301.49926717482407,54.7,1:8:22:17
6562500,26250.00000351283,-3528840.640172852,-3005502.2499374663,300.7395831131685,54.7,1:8:20:58
6575000,26300.000003523015,-3527976.774628792,-3004849.798633547,300.618092636585,54.7,1:8:19:39
6587500,26350.0000035332,-3528576.3490789253,-3006336.512526342,300.10829257007475,54.7,1:8:18:20
6600000,26400.000003543388,-3528190.6653947774,-3003325.433943806,301.6169916870908,54.7,1:8:17:00
6612500,26450.000003553574,-3529314.907824915,-3005966.681369364,300.74523555680173,54.7,1:8:15:40
6625000,26500.00000356376,-3529228.931925241,-3005655.250178932,300.87479480836464,54.7,1:8:14:21
6637500,26550.000003573947,-3527380.434664905,-3004044.1267929645,300.73838647037275,54.7,1:8:13:01
6650000,26600.000003584133,-3526828.3649362084,-3003491.538155293,300.7386846645653,54.7,1:8:11:42
6662500,26650.00000359432,-3530323.252796173,-3005946.3663079785,301.3363612895101,54.7,1:8:10:23
6675000,26700.000003604506,-3528170.430505324,-3003939.729458168,301.25235493833185,54.7,1:8:09:04
6687500,26750.000003614692,-3528548.1759818885,-3005608.694179983,300.5103479601136,54.7,1:8:07:45
6700000,26800.00000362488,-3527511.893873632,-3003978.9907450206,300.85136112813984,54.7,1:8:06:27
6712500,26850.000003635065,-3526304.636578582,-3000502.7706355415,302.15523438422514,54.7,1:8:05:07
6725000,26900.00000364525,-3529012.7475290652,-3005291.993919501,300.9593105474514,54.7,1:8:03:49
6737500,26950.000003655437,-3528426.0595529806,-3004190.9065821194,301.25491326331655,54.7,1:8:02:30
6750000,27000.000003665624,-3525852.680542875,-2999930.9772121804,302.22409966656807,54.7,1:8:01:11
6762500,27050.00000367581,-3525821.186451195,-3002169.375910598,300.9196919943191,54.7,1:7:59:52
6775000,27100.000003685996,-3532024.817908272,-3009137.348962502,300.48045845656736,54.7,1:7:58:34
6787500,27150.000003696183,-3529220.585136324,-3004677.011512204,301.43214906412027,54.7,1:7:57:14
6800000,27200.00000370637,-3528092.0137621947,-3004404.7787391683,300.94004888820757,54.7,1:7:55:56
6812500,27250.000003716556,-3531483.69960667,-3007941.766794584,300.85655009056717,54.7,1:7:54:37
6825000,27300.000003726742,-3527302.12320086,-3004845.0358578283,300.23313705572593,54.7,1:7:53:18
6837500,27350.00000373693,-3527847.847305773,-3005881.0018987176,299.95141655097973,54.7,1:7:52:00
6850000,27400.000003747115,-3525605.8252204023,-3002705.4897542084,300.4878522806412,54.7,1:7:50:41
6862500,27450.0000037573,-3526294.0097378492,-3002662.462777419,300.9080474049568,54.7,1:7:49:22
6875000,27500.000003767487,-3531250.2310384754,-3007197.280334997,301.150209624223,54.7,1:7:48:03
6887500,27550.000003777674,-3526963.896368768,-3004399.9917713553,300.2945202394389,54.7,1:7:46:45
6900000,27600.00000378786,-3528356.560276771,-3003233.432535734,301.7651933558539,54.7,1:7:45:26
6912500,27650.000003798046,-3527665.841919385,-3003461.9553072327,301.23694586046776,54.7,1:7:44:08
6925000,27700.000003808233,-3528608.5161794014,-3004391.873702517,301.2442760955766,54.7,1:7:42:49
6937500,27750.00000381842,-3528388.1785300393,-3006452.4707051436,299.9335231503568,54.7,1:7:41:30
6950000,27800.000003828605,-3529786.3799333908,-3006743.477345685,300.56977934253666,54.7,1:7:40:12
6962500,27850.00000383879,-3527248.5293908883,-3003792.221870663,300.80734499677214,54.7,1:7:38:53
6975000,27900.000003848978,-3527054.623121733,-3003661.3012132715,300.7711499325891,54.7,1:7:37:34
6987500,27950.000003859164,-3526002.8577342406,-3004110.304246231,299.9087242486774,54.7,1:7:36:15
7000000,28000.00000386935,-3529374.281521799,-3007189.069958185,300.0769019885378,54.7,1:7:34:56
7012500,28050.000003879537,-3528794.6434728634,-3005095.9369006013,300.94664108361906,54.7,1:7:33:37
7025000,28100.000003889723,-3525599.408553293,-3001870.8253845526,300.9638098511648,54.7,1:7:32:18
7037500,28150.00000389991,-3529090.369842911,-3005027.7509291787,301.15576551994104,54.7,1:7:30:58
7050000,28200.000003910096,-3527975.8970484473,-3003753.9165489534,301.2473436226758,54.7,1:7:29:39
7062500,28250.000003920282,-3528162.116717493,-3003749.4437012607,301.35692623510573,54.7,1:7:28:20
7075000,28300.00000393047,-3526105.896293279,-3002938.5481845187,300.6412927167137,54.7,1:7:27:01
7087500,28350.000003940655,-3527927.9380698,-3005030.911141431,300.485951009294,54.7,1:7:25:42
7100000,28400.00000395084,-3529531.0426189937,-3006477.4649805203,300.575913825268,54.7,1:7:24:23
7112500,28450.000003961028,-3530194.6476439685,-3006218.8853041413,301.1058528624437,54.7,1:7:23:04
7125000,28500.000003971214,-3529250.0090368837,-3006853.610418917,300.1982619114288,54.7,1:7:21:46
7137500,28550.0000039814,-3526916.795611337,-3003912.606072103,300.547532654207,54.7,1:7:20:27
7150000,28600.000003991587,-3525638.713099422,-3002398.7438101554,300.6830249189717,54.7,1:7:19:08
7162500,28650.000004001773,-3527335.00462709,-3002867.0637093876,301.38868627021435,54.7,1:7:17:49
7175000,28700.00000401196,-3530962.5484991055,-3006091.616616642,301.6202674746547,54.7,1:7:16:31
7187500,28750.000004022146,-3526800.5791406315,-3004179.125240237,300.3275912957768,54.7,1:7:15:12
7200000,28800.000004032332,-3530290.053172862,-3006788.905662438,300.8331125693617,54.7,1:7:13:53
7212500,28850.00000404252,-3524284.6180756614,-3001441.2507787733,300.45511517629825,54.7,1:7:12:33
7225000,28900.000004052705,-3526215.6415326223,-3000892.604443484,301.88007247638143,54.7,1:7:11:14
7237500,28950.00000406289,-3530666.5669235345,-3008648.4993281886,299.98085169244877,54.7,1:7:09:56
7250000,29000.000004073077,-3527899.108602956,-3001836.3379745963,302.30516484558467,54.7,1:7:08:37
7262500,29050.000004083264,-3526795.600121662,-3003257.4699635366,300.85436487238303,54.7,1:7:07:18
7275000,29100.00000409345,-3528852.549068814,-3005465.0872417693,300.76778240122684,54.7,1:7:05:59
7287500,29150.000004103636,-3526653.6465106215,-3002641.406625435,301.126814905338,54.7,1:7:04:40
7300000,29200.000004113823,-3528224.019272156,-3003210.2778049423,301.7023338695222,54.7,1:7:03:21
7312500,29250.00000412401,-3529583.9328018054,-3005364.4637688426,301.24590039318673,54.7,1:7:02:03
7325000,29300.000004134195,-3528677.026458636,-3004315.6311707916,301.3274591771827,54.7,1:7:00:44
7337500,29350.000004144382,-3526653.166446192,-3001856.9335257653,301.5773412626263,54.7,1:6:59:24
7350000,29400.000004154568,-3527624.0301961433,-3003354.0620963676,301.2749199885086,54.7,1:6:58:05
7362500,29450.000004164755,-3525327.2690402996,-2999998.533065343,301.8833473757146,54.7,1:6:56:47
7375000,29500.00000417494,-3528153.00395217,-3005343.344457521,300.43574478310285,54.7,1:6:55:28
7387500,29550.000004185127,-3530853.960035557,-3007497.6158191236,300.74990047737515,54.7,1:6:54:09
7400000,29600.000004195314,-3529789.4597665314,-3006476.81443742,300.72478864648167,54.7,1:6:52:51
7412500,29650.0000042055,-3526742.523782674,-3002044.95496075,301.52064333943633,54.7,1:6:51:31
7425000,29700.000004215686,-3530837.1675421987,-3007198.459230792,300.9121627187719,54.7,1:6:50:13
7437500,29750.000004225873,-3527594.832846636,-3003193.010876116,301.3506906158107,54.7,1:6:48:54
7450000,29800.00000423606,-3527734.8056621067,-3004020.8459580997,300.95540638837736,54.7,1:6:47:36
7462500,29850.000004246245,-3527406.393288927,-3002751.5340911066,301.496099994657,54.7,1:6:46:17
7475000,29900.00000425643,-3524258.0165004265,-2999563.556514105,301.5188568281838,54.7,1:6:44:57
7487500,29950.000004266618,-3526620.1513508484,-3002291.1562300716,301.30884022447714,54.7,1:6:43:39
7500000,30000.000004276804,-3525117.972274564,-3000543.8621928515,301.44969702486117,54.7,1:6:42:20
7512500,30050.00000428699,-3527796.5404791776,-3003862.430375567,301.0819171520328,54.7,1:6:41:01
7525000,30100.000004297177,-3526149.343456639,-3002783.8245969894,300.7551727417984,54.7,1:6:39:42
7537500,30150.000004307363,-3526879.9255503863,-3003450.3834380517,300.7919640926361,54.7,1:6:38:24
7550000,30200.00000431755,-3526283.318268677,-3001205.9260759936,301.73891114533427,54.7,1:6:37:05
7562500,30250.000004327736,-3527020.7315981966,-3002025.3226476004,301.6917989775521,54.7,1:6:35:46
7575000,30300.000004337922,-3526038.3883446995,-3002266.476706569,300.9887088191451,54.7,1:6:34:28
7587500,30350.00000434811,-3525186.5150196664,-2999856.382793593,301.8841497398951,54.7,1:6:33:09
7600000,30400.000004358295,-3527043.1277144346,-3002432.8345044195,301.47048987920635,54.7,1:6:31:50
7612500,30450.00000436848,-3527299.57654923,-3003605.3059587684,300.9440919197468,54.7,1:6:30:31
7625000,30500.000004378668,-3527221.7844149526,-3004561.4750775057,300.34991980856853,54.7,1:6:29:12
7637500,30550.000004388854,-3526650.2993582077,-3002816.7882629824,301.0241073211322,54.7,1:6:27:54
7650000,30600.00000439904,-3524156.0372540075,-3001596.3564479575,300.29209301209005,54.7,1:6:26:35
7662500,30650.000004409227,-3526376.2176500503,-3003928.4781902907,300.22776523785296,54.7,1:6:25:16
7675000,30700.000004419413,-3528037.2316962443,-3003834.4142154194,301.23633147766,54.7,1:6:23:58
7687500,30750.0000044296,-3529565.5099116117,-3005219.6625734353,301.3185244535148,54.7,1:6:22:40
7700000,30800.000004439786,-3529182.3433458507,-3003625.6295713773,302.01435620225016,54.7,1:6:21:21
7712500,30850.000004449972,-3527700.65469289,-3001601.317303229,302.3261781569617,54.7,1:6:20:03
7725000,30900.00000446016,-3525050.6706481706,-3002117.335327809,300.506815847179,54.7,1:6:18:44
7737500,30950.000004470345,-3528025.0611318704,-3002408.2877789997,302.048869803595,54.7,1:6:17:26
7750000,31000.00000448053,-3526433.4366817977,-3003149.748856238,300.70814804126576,54.7,1:6:16:07
7762500,31050.000004490717,-3528605.1983390823,-3005666.6641860697,300.50980338792385,54.7,1:6:14:49
7775000,31100.000004500904,-3528012.396012971,-3003659.3379382766,301.3226681470312,54.7,1:6:13:31
7787500,31150.00000451109,-3525520.9163935073,-3004250.2271378073,299.55136619227005,54.7,1:6:12:12
7800000,31200.000004521276,-3529306.582058076,-3005818.4720924,300.8256204651216,54.7,1:6:10:54
7812500,31250.000004531463,-3530079.0644179024,-3006163.096699842,301.07149152003507,54.7,1:6:09:36
7825000,31300.00000454165,-3527200.7614952195,-3001786.976675036,301.932221210952,54.7,1:6:08:17
7837500,31350.000004551835,-3526118.312208399,-3003498.7796530365,300.32648718318984,54.7,1:6:06:59
7850000,31400.00000456202,-3526144.9281846806,-3001890.2309869784,301.26614447192287,54.7,1:6:05:40
7862500,31450.000004572208,-3525738.8431232255,-3002986.330423452,300.40290503049204,54.7,1:6:04:22
7875000,31500.000004582394,-3529911.207396198,-3006182.8925965503,300.96365563123663,54.7,1:6:03:04
7887500,31550.00000459258,-3527514.531800283,-3004187.6490404075,300.7329702725052,54.7,1:6:01:45
7900000,31600.000004602767,-3529200.056475075,-3005517.375553737,300.9374318460246,54.7,1:6:00:27
7912500,31650.000004612953,-3526786.2592523005,-3001408.803795974,301.9113443214575,54.7,1:5:59:09
7925000,31700.00000462314,-3527832.713225631,-3004721.5256378157,300.60901973240493,54.7,1:5:57:51
7937500,31750.000004633326,-3528807.8353264686,-3006784.1477905167,299.98408122543617,54.7,1:5:56:33
7950000,31800.000004643513,-3528587.4722954743,-3005602.442732745,300.53652225738944,54.7,1:5:55:14
7962500,31850.0000046537,-3527568.2349194493,-3004441.3591557927,300.6180350378942,54.7,1:5:53:56
7975000,31900.000004663885,-3528613.8079558555,-3006497.067495108,300.03755465359023,54.7,1:5:52:38
7987500,31950.00000467407,-3524043.6241334435,-3000173.583431092,301.04509928163696,54.7,1:5:51:19
8000000,32000.000004684258,-3528918.242932707,-3006480.5159681104,300.22201149672236,54.7,1:5:50:01
8012500,32050.000004694444,-3524747.6366529576,-3000432.862621384,301.3006679892309,54.7,1:5:48:43
8025000,32100.00000470463,-3524692.4529735576,-2999050.2774035386,302.06346734189515,54.7,1:5:47:25
8037500,32150.000004714817,-3528061.7324418183,-3004310.199654754,300.976997988661,54.7,1:5:46:06
8050000,32200.000004725003,-3530650.90786987,-3007431.1867496595,300.6713891856978,54.7,1:5:44:47
8062500,32250.00000473519,-3527365.011014713,-3006333.4518764513,299.4139486185356,54.7,1:5:43:28
8075000,32300.000004745376,-3526209.422295328,-3001119.313477657,301.74621883108557,54.7,1:5:42:10
8087500,32350.000004755562,-3525732.9987790175,-3001660.8505872865,301.1612415773946,54.7,1:5:40:51
8100000,32400.00000476575,-3528786.452370301,-3006006.5513611245,300.4186438887637,54.7,1:5:39:33
8112500,32450.000004775935,-3529307.628616765,-3005818.822910729,300.82602027654343,54.7,1:5:38:15
8125000,32500.00000478612,-3528052.5303096212,-3003225.796348774,301.59486887067436,54.7,1:5:36:56
8137500,32550.000004796308,-3528172.8721536435,-3003963.7070981944,301.2399791499535,54.7,1:5:35:38
8150000,32600.000004806494,-3526098.2977261357,-3001865.243351515,301.25370729224653,54.7,1:5:34:20
8162500,32650.00000481668,-3525165.544003926,-3001296.873874806,301.0443116734089,54.7,1:5:33:01
8175000,32700.000004826867,-3526592.5542064905,-3002527.753239385,301.157019450159,54.7,1:5:31:43
8187500,32750.000004837053,-3529367.3991963677,-3005715.51937209,300.9197318086067,54.7,1:5:30:25
8200000,32800.000004847236,-3525967.7308999486,-3003102.6146767074,300.4676133288637,54.7,1:5:29:07
8212500,32850.00000485742,-3525615.4188816957,-3002001.9528457187,300.89765709195126,54.7,1:5:27:48
8225000,32900.00000486761,-3525256.321474295,-3001431.002553011,301.01939963864265,54.7,1:5:26:30
8237500,32950.000004877795,-3527824.450561948,-3002522.485514279,301.8679632998236,54.7,1:5:25:12
8250000,33000.00000488798,-3526792.6387420595,-3002809.1183350324,301.110311082859,54.7,1:5:23:53
8262500,33050.00000489817,-3526913.491601629,-3000416.27279129,302.5548231308749,54.7,1:5:22:34
8275000,33100.000004908354,-3525348.006455146,-3002086.544995627,300.69537552508524,54.7,1:5:21:16
8287500,33150.00000491854,-3524025.787083024,-2999275.7871526615,301.5507731942074,54.7,1:5:19:56
8300000,33200.00000492873,-3529044.034722427,-3004878.058443802,301.2151604571543,54.7,1:5:18:38
8312500,33250.00000493891,-3525886.523504764,-3003466.4710549624,300.211854729494,54.7,1:5:17:19
8325000,33300.0000049491,-3528532.385722259,-3004760.1367619582,300.98890266337816,54.7,1:5:16:00
8337500,33350.000004959285,-3527455.148559535,-3003114.103295067,301.31576491270533,54.7,1:5:14:42
8350000,33400.00000496947,-3527324.6626598146,-3001640.346965501,302.08768342015173,54.7,1:5:13:24
8362500,33450.00000497966,-3528870.0972450897,-3004815.4424312115,301.15118890160994,54.7,1:5:12:06
8375000,33500.000004989844,-3525321.042557344,-3001598.9800212216,300.96006273004434,54.7,1:5:10:47
8387500,33550.00000500003,-3526013.9876091164,-3002433.333978527,300.87880124399237,54.7,1:5:09:29
8400000,33600.00000501022,-3527606.225238908,-3005352.064326101,300.11652415064003,54.7,1:5:08:10
8412500,33650.0000050204,-3527026.055624159,-3002019.237772375,301.6983551718826,54.7,1:5:06:51
8425000,33700.00000503059,-3529702.906623699,-3005568.5368481376,301.1969975882871,54.7,1:5:05:32
8437500,33750.000005040776,-3525570.385308342,-3002189.9335575644,300.7637540183421,54.7,1:5:04:13
8450000,33800.00000505096,-3528058.7974151503,-3004238.6616039537,301.0164211329646,54.7,1:5:02:54
8462500,33850.00000506115,-3532444.8725696187,-3010318.65036044,300.04300339788966,54.7,1:5:01:35
8475000,33900.000005071335,-3527450.547392044,-3003712.1655414095,300.9694407232029,54.7,1:5:00:16
8487500,33950.00000508152,-3528580.4476276934,-3005056.094787162,300.8464476531863,54.7,1:4:58:57
8500000,34000.00000509171,-3529611.574777253,-3004492.023671963,301.7631380204085,54.7,1:4:57:39
8512500,34050.000005101894,-3526623.714924732,-3004066.6959976805,300.29056334716324,54.7,1:4:56:20
8525000,34100.00000511208,-3525525.025442807,-3002158.2786860466,300.75587836032753,54.7,1:4:55:02
8537500,34150.00000512227,-3524522.7027845103,-2999653.5770666674,301.6192295511905,54.7,1:4:53:43
8550000,34200.00000513245,-3525856.6999899168,-3002870.3820728827,300.537262618012,54.7,1:4:52:24
8562500,34250.00000514264,-3524730.5987964123,-3002171.3180986256,300.2918630874473,54.7,1:4:51:06
8575000,34300.000005152826,-3525441.1827445794,-3001487.502574268,301.0931632096719,54.7,1:4:49:47
8587500,34350.00000516301,-3527800.489552848,-3003087.1809966424,301.52968827329636,54.7,1:4:48:28
8600000,34400.0000051732,-3524989.4857243355,-3002165.6220833017,300.4439072820557,54.7,1:4:47:09
8612500,34450.000005183385,-3527578.986084409,-3003185.2782735378,301.3460277647079,54.7,1:4:45:51
8625000,34500.00000519357,-3528197.3235886823,-3004831.3930733046,300.7554093022616,54.7,1:4:44:32
8637500,34550.00000520376,-3532307.5683688037,-3007007.194576061,301.8670488755198,54.7,1:4:43:13
8650000,34600.000005213944,-3528366.661065357,-3004345.1206656434,301.13215950247405,54.7,1:4:41:55
8662500,34650.00000522413,-3528224.8970443606,-3003773.7248173,301.3790500403348,54.7,1:4:40:36
8675000,34700.00000523432,-3527579.9418603927,-3006600.1372473002,299.38420756644774,54.7,1:4:39:17
8687500,34750.0000052445,-3527121.6843861025,-3003124.4735763557,301.11817835589574,54.7,1:4:37:59
8700000,34800.00000525469,-3527001.1199226845,-3004013.306538562,300.53812199725337,54.7,1:4:36:40
8712500,34850.000005264876,-3528208.4732292797,-3004892.4766879682,300.7267144409174,54.7,1:4:35:21
8725000,34900.00000527506,-3526325.3850184437,-3003071.714246704,300.6908985590561,54.7,1:4:34:03
8737500,34950.00000528525,-3527500.4991860706,-3004511.1023754873,300.539031922882,54.7,1:4:32:44
8750000,35000.000005295435,-3528243.6792936213,-3002942.8016921254,301.8673383922782,54.7,1:4:31:26
8762500,35050.00000530562,-3526927.1333059333,-3002690.788691259,301.25559804866816,54.7,1:4:30:07
8775000,35100.00000531581,-3532279.202820478,-3008478.708345109,301.00513412008934,54.7,1:4:28:48
8787500,35150.000005325994,-3528760.599434836,-3005004.5458843173,300.9795958728251,54.7,1:4:27:30
8800000,35200.00000533618,-3529097.045992423,-3005415.2711586547,300.9369111573017,54.7,1:4:26:11
8812500,35250.00000534637,-3525744.7436399907,-3002361.3701728215,300.76543300040413,54.7,1:4:24:53
8825000,35300.00000535655,-3526809.3942329865,-3005366.4146849606,299.65037385472203,54.7,1:4:23:35
8837500,35350.00000536674,-3525748.87512107,-3001596.885291762,301.20712305914327,54.7,1:4:22:16
8850000,35400.000005376925,-3530519.463211477,-3006887.636180794,300.908208349028,54.7,1:4:20:57
8862500,35450.00000538711,-3528501.5173950586,-3003713.126692998,301.57283468423213,54.7,1:4:19:39
8875000,35500.0000053973,-3527270.8460203446,-3002794.095039554,301.39374902645363,54.7,1:4:18:21
8887500,35550.000005407484,-3523721.0338976216,-3000308.9617436416,300.78192487500826,54.7,1:4:17:02
8900000,35600.00000541767,-3527070.384183636,-3003182.9331625234,301.05510422701013,54.7,1:4:15:44
8912500,35650.00000542786,-3529993.0167695396,-3008403.7115262058,299.7344608038676,54.7,1:4:14:25
8925000,35700.00000543804,-3528952.7076292466,-3003459.473792074,301.9778770708964,54.7,1:4:13:07
8937500,35750.00000544823,-3525522.9360378142,-3000431.2711021267,301.74711306375065,54.7,1:4:11:48
8950000,35800.000005458416,-3524584.7484125886,-3001798.8878632905,300.42206857467465,54.7,1:4:10:29
8962500,35850.0000054686,-3525666.0788475834,-3001526.137698115,301.2001992121264,54.7,1:4:09:11
8975000,35900.00000547879,-3525774.535920853,-3003199.152094326,300.30111684813915,54.7,1:4:07:53
8987500,35950.000005488975,-3527470.887765372,-3005458.6502387146,299.97750140808296,54.7,1:4:06:34
9000000,36000.00000549916,-3528372.8909103293,-3003757.960659344,301.473154582951,54.7,1:4:05:16
9012500,36050.00000550935,-3529604.6917277034,-3006427.7509100316,300.64680522512674,54.7,1:4:03:58
9025000,36100.000005519534,-3526158.92695635,-2999423.346748261,302.6917989551738,54.7,1:4:02:39
9037500,36150.00000552972,-3525552.8211945836,-3000827.438021874,301.5366270249746,54.7,1:4:01:21
9050000,36200.00000553991,-3527363.774552377,-3001809.3476192416,302.0130420549918,54.7,1:4:00:02
9062500,36250.00000555009,-3528687.731359815,-3003885.1369349547,301.58099693976953,54.7,1:3:58:44
9075000,36300.00000556028,-3522425.43410768,-2998674.715294145,300.9765302338306,54.7,1:3:57:26
9087500,36350.000005570466,-3525110.8763029166,-3001797.339581648,300.72530089039634,54.7,1:3:56:08
9100000,36400.00000558065,-3524204.390043797,-3001144.576104168,300.5794975535875,54.7,1:3:54:49
9112500,36450.00000559084,-3526146.326614946,-3001564.1189711867,301.45435033805114,54.7,1:3:53:31
9125000,36500.000005601025,-3528958.453188194,-3005662.016694747,300.715474140664,54.7,1:3:52:13
9137500,36550.00000561121,-3527621.997058127,-3002812.536932975,301.58494235612346,54.7,1:3:50:54
9150000,36600.0000056214,-3528147.2077929266,-3005394.9234010098,300.4027738319962,54.7,1:3:49:36
9162500,36650.000005631584,-3529243.44573598,-3005035.9056708007,301.2390453394296,54.7,1:3:48:18
9175000,36700.00000564177,-3525699.9813501127,-3002550.5423405464,300.63100114413663,54.7,1:3:47:00
9187500,36750.00000565196,-3528060.0237181187,-3005472.115335223,300.3083141604926,54.7,1:3:45:41
9200000,36800.00000566214,-3527550.603866024,-3004967.389206119,300.3056168840808,54.7,1:3:44:23
9212500,36850.00000567233,-3529869.750013601,-3006287.605719682,300.87965786272486,54.7,1:3:43:05
9225000,36900.000005682516,-3529804.637651425,-3007565.219929106,300.10805188672055,54.7,1:3:41:46
9237500,36950.0000056927,-3529301.4250452165,-3005655.738698482,300.9161726891362,54.7,1:3:40:28
9250000,37000.00000570289,-3530144.421106225,-3007199.204084723,300.51364373887293,54.7,1:3:39:09
9262500,37050.000005713075,-3528293.4910228867,-3006848.4819053584,299.65154015915783,54.7,1:3:37:50
9275000,37100.00000572326,-3527617.4592874832,-3004560.1725190887,300.57804529929524,54.7,1:3:36:32
9287500,37150.00000573345,-3531266.156552857,-3007155.01280593,301.18365060992824,54.7,1:3:35:13
9300000,37200.000005743634,-3528130.6793818306,-3006013.5060102995,300.03780342840025,54.7,1:3:33:54
9312500,37250.00000575382,-3527903.8604988866,-3002643.5710450006,301.8440141668454,54.7,1:3:32:36
9325000,37300.000005764006,-3527562.8200904876,-3004779.8006418743,300.42043591891786,54.7,1:3:31:17
9337500,37350.00000577419,-3525664.6360497978,-3004252.4646484586,299.63266976619354,54.7,1:3:29:58
9350000,37400.00000578438,-3527785.7326696813,-3003283.651046345,301.4083054339737,54.7,1:3:28:40
9362500,37450.000005794565,-3525739.269459944,-3002136.3153179665,300.8916163682473,54.7,1:3:27:21
9375000,37500.00000580475,-3522745.0465370584,-3000412.157083898,300.1617659843115,54.7,1:3:26:02
9387500,37550.00000581494,-3525042.7763083056,-3002379.2870673016,300.35174715945254,54.7,1:3:24:43
9400000,37600.000005825124,-3527399.4868926574,-3004431.8820305066,300.52650904741705,54.7,1:3:23:25
9412500,37650.00000583531,-3527740.620107565,-3004184.6259955955,300.86463050191094,54.7,1:3:22:07
9425000,37700.0000058455,-3527722.5846287236,-3004215.280319025,300.8366506114422,54.7,1:3:20:49
9437500,37750.00000585568,-3528698.8776279483,-3003666.5370680974,301.7130219510203,54.7,1:3:19:30
9450000,37800.00000586587,-3528360.2295966316,-3005418.4290210046,300.5116804575096,54.7,1:3:18:12
9462500,37850.000005876056,-3529488.7887907606,-3005726.558924935,300.9831451299125,54.7,1:3:16:54
9475000,37900.00000588624,-3529040.0259609967,-3002768.4614888784,302.425149495479,54.7,1:3:15:36
9487500,37950.00000589643,-3531214.4589498527,-3008328.1291518225,300.4798038384029,54.7,1:3:14:17
9500000,38000.000005906615,-3526709.232403958,-3002389.5508281053,301.3034881393446,54.7,1:3:12:59
9512500,38050.0000059168,-3527801.202799935,-3004690.4236581125,300.6087850164353,54.7,1:3:11:40
9525000,38100.00000592699,-3530429.0670495126,-3005992.082595155,301.37089695061786,54.7,1:3:10:22
9537500,38150.000005937174,-3526679.7281435803,-3002692.51086203,301.1124355142474,54.7,1:3:09:04
9550000,38200.00000594736,-3527694.87901113,-3005772.2766097346,299.9259920391801,54.7,1:3:07:45
9562500,38250.00000595755,-3527638.130741339,-3005489.987387252,300.0556005168935,54.7,1:3:06:27
9575000,38300.00000596773,-3529333.800370265,-3005538.052331251,301.00240655162224,54.7,1:3:05:08
9587500,38350.00000597792,-3527432.888145296,-3002788.8977311766,301.4898541821192,54.7,1:3:03:50
9600000,38400.000005988106,-3526947.1354317144,-3002475.217598144,301.3909716290617,54.7,1:3:02:31
9612500,38450.00000599829,-3527907.237155093,-3004463.7515553334,300.79997680233504,54.7,1:3:01:13
9625000,38500.00000600848,-3526591.0812258534,-3001393.6773543437,301.80787658515726,54.7,1:2:59:55
9637500,38550.000006018665,-3527033.837185556,-3002767.4334969595,301.2728716779849,54.7,1:2:58:37
